"x1","x2","x3"
4.44114760000738e-06,4.45667790449659e-06,4.69375718102589e-06
4.49754897712187e-06,4.5865712472103e-06,4.35867484538888e-06
4.47859204867645e-06,4.01005554633012e-06,4.93995430335675e-06
4.76434405732443e-06,4.5692193739467e-06,4.54491405641122e-06
4.25834097691019e-06,4.09665717964411e-06,4.55490674172528e-06
4.22871999832057e-06,4.08374600269067e-06,4.6273801729366e-06
3.60187240773897e-06,4.07321817693274e-06,4.0669000902466e-06
3.91510761663672e-06,3.99959623868786e-06,4.16297429737107e-06
3.94249525922043e-06,4.08812257085944e-06,4.16806019609583e-06
4.18758218820183e-06,4.50458605622606e-06,4.12809621289867e-06
3.72381156475629e-06,4.27289729834816e-06,4.14704181754078e-06
4.05551059575248e-06,3.82379118496595e-06,3.80568925941843e-06
4.40361443779372e-06,3.94925114826382e-06,4.43707622395699e-06
4.31156675700088e-06,3.28209950025695e-06,4.17824579897393e-06
4.72309983615565e-06,3.87041067139448e-06,4.17211419701683e-06
4.14115136654169e-06,3.90100351274146e-06,4.07560967513454e-06
4.18917294586169e-06,3.82639980575731e-06,4.34195227487758e-06
4.16090709548266e-06,3.79290374129888e-06,4.22402545531246e-06
4.19534424133214e-06,3.71754781948249e-06,4.14779004726359e-06
4.38804282505533e-06,3.96506205638954e-06,4.17359815659777e-06
4.205220275811e-06,4.2122001255243e-06,4.00675045266416e-06
3.84743988996731e-06,4.1648717440331e-06,4.22891126447106e-06
3.43546699077546e-06,3.96491891074156e-06,3.90217192329625e-06
4.13315668362065e-06,4.14942620523417e-06,3.69621450897168e-06
4.33619478455374e-06,4.19624735405614e-06,3.8587117329192e-06
4.0016202134505e-06,3.89738367991338e-06,4.21125899360698e-06
4.46508128419609e-06,4.19757218476765e-06,4.40979513397478e-06
4.06546023824435e-06,4.07895118951066e-06,3.77983255400325e-06
3.85390285917052e-06,4.7454928963357e-06,4.17559625589412e-06
3.85692803072932e-06,4.55151026124027e-06,4.14936547415639e-06
4.06107865282253e-06,4.2119543070459e-06,3.94041525500674e-06
4.39405959002418e-06,4.44956897015319e-06,4.20067607009272e-06
4.31167949928228e-06,4.34862312069646e-06,4.13274899366195e-06
4.17564622527907e-06,4.41468189356302e-06,4.16549903587602e-06
3.90711588823817e-06,4.67747147892031e-06,4.50917934558286e-06
4.25233469357411e-06,4.61461981717806e-06,4.24757925301932e-06
4.09833060191408e-06,4.29593318125447e-06,4.21974759968924e-06
4.24940840549734e-06,4.42248700282057e-06,4.29478825130373e-06
3.98789687995863e-06,4.39567618483105e-06,4.534610643563e-06
4.3309171922206e-06,3.62236898795458e-06,4.23189041626843e-06
4.30440556323071e-06,4.36207971454207e-06,4.32886834208238e-06
4.5454476870071e-06,4.12922833515003e-06,4.2544673624278e-06
3.82720680402212e-06,3.80414147769129e-06,3.49045769979691e-06
4.22516683658628e-06,3.80599385285487e-06,3.72655205529656e-06
4.768514642361e-06,4.08725886129634e-06,4.0701973226191e-06
4.44868099420282e-06,3.76511889293065e-06,3.58677277113131e-06
4.35054553819094e-06,4.26149139642088e-06,3.91025280285092e-06
4.18967240300151e-06,4.00374326817182e-06,3.71230628596883e-06
4.19872654419543e-06,4.14712228708166e-06,4.16206051939371e-06
3.83941760396343e-06,3.80854332938895e-06,3.53089429599959e-06
4.42095442099985e-06,4.35986445193994e-06,3.94388129345669e-06
4.16393744057878e-06,4.18327307991928e-06,3.94657005301401e-06
4.66516457499383e-06,4.18481535001364e-06,3.88421104872949e-06
4.34326369283623e-06,3.92680332343469e-06,4.06462293923755e-06
3.67094683307456e-06,3.89679647564357e-06,4.1993681843914e-06
3.84453453969051e-06,3.7063913616445e-06,4.20854242484793e-06
4.41114417603651e-06,3.68654619903379e-06,3.87946155257144e-06
4.34355120104952e-06,3.88280820840091e-06,3.91505170066448e-06
3.74512371742737e-06,3.70364930450132e-06,3.42330306780346e-06
4.2016476836074e-06,4.48159363868087e-06,3.80926786885878e-06
4.2255848413726e-06,4.06851467151152e-06,4.36114013661904e-06
4.11576426119357e-06,3.86626256815331e-06,4.21534929160273e-06
4.34617360308436e-06,3.96695939005557e-06,4.23854133617896e-06
3.75533032449326e-06,4.11287475422154e-06,3.86254299613858e-06
3.9322962004543e-06,4.04194472588631e-06,3.70497690437073e-06
4.06402938303763e-06,4.15118127872394e-06,4.3886045316768e-06
4.28805728111114e-06,3.60123913398881e-06,4.23776438991368e-06
4.12610011446589e-06,4.50017325582005e-06,3.9404544416174e-06
4.44284059791527e-06,4.41619793252148e-06,4.10239760685333e-06
4.41237119024027e-06,4.1534159898673e-06,4.27910254572887e-06
4.03333932441327e-06,3.76487848614258e-06,4.03623168628679e-06
4.13535884053997e-06,3.91522693824488e-06,4.09617440160059e-06
4.25287462846792e-06,4.3616084976684e-06,4.06433081045892e-06
4.25147446444953e-06,4.20348999448622e-06,4.61991887647845e-06
4.20797058814831e-06,4.1494423834292e-06,3.74427090039104e-06
4.23023665233315e-06,4.27239053272024e-06,3.8770643909547e-06
3.96960274142515e-06,4.13321640991263e-06,4.38172897763494e-06
4.01852536697636e-06,4.30813771389591e-06,4.14092431956997e-06
3.75295479312316e-06,4.01831519569762e-06,3.49199295519818e-06
4.41339726860027e-06,4.16477009738184e-06,3.78805889175607e-06
4.22748320525976e-06,3.63845506232972e-06,4.07385370401139e-06
4.17935792450042e-06,4.41201866596401e-06,4.26990573221639e-06
3.94567183675171e-06,4.60084638803148e-06,4.47405845234687e-06
3.71446621734196e-06,3.78811378897867e-06,4.53114694718915e-06
4.00179055759236e-06,4.03763709229544e-06,4.54690189173227e-06
4.64551217149387e-06,4.6885021062042e-06,4.79201679608499e-06
4.15950453434217e-06,3.42233903442381e-06,4.00128284681228e-06
4.4094218892299e-06,4.15976223521657e-06,4.36857726499109e-06
4.42554266580972e-06,4.68397344623299e-06,4.34742065352705e-06
4.12739380050289e-06,3.93314671298531e-06,4.65943899235507e-06
4.09234001866282e-06,3.9283818943816e-06,3.93732635417381e-06
4.06084219384009e-06,3.84924351178811e-06,4.42436344396817e-06
4.09525025112236e-06,4.00389228154777e-06,4.12892363031286e-06
4.07461066764386e-06,3.95333050100905e-06,4.26838714570101e-06
3.36366413680145e-06,3.98211598950729e-06,3.73611751458625e-06
3.90138997805418e-06,4.09539187526063e-06,3.84006175221879e-06
4.03200257953288e-06,4.4653824211857e-06,3.71515610959902e-06
3.92927852503989e-06,3.81971915859566e-06,3.78155617795458e-06
3.61443667498286e-06,4.02771446227862e-06,3.83273774280246e-06
4.12182653574922e-06,4.11197391318809e-06,3.77865920090462e-06
4.12346585871997e-06,3.59465515642972e-06,4.08130443960355e-06
4.44126300765435e-06,3.84264720084154e-06,4.27212230202402e-06
4.18005151547234e-06,4.00584403556065e-06,4.15133832762862e-06
4.33326261722533e-06,4.31951540711598e-06,4.28690020631103e-06
4.1492918079541e-06,3.74134804468045e-06,4.20351052372413e-06
4.61364193926848e-06,4.19821635045413e-06,4.29018891631348e-06
4.0907943371728e-06,4.0012161593518e-06,4.16350952519755e-06
3.8803565761038e-06,3.98280401918574e-06,3.86600334295575e-06
4.50753436056088e-06,4.31623188621102e-06,4.18935318443281e-06
5.04198813497418e-06,4.29484191801127e-06,4.179021948998e-06
4.35224116953086e-06,4.3239323364786e-06,4.6159386532001e-06
3.94570715784558e-06,3.86608537358052e-06,4.12536021583065e-06
4.3486411144701e-06,3.97005213068067e-06,4.39899096908486e-06
4.31672754579287e-06,4.3436064419055e-06,4.52136711901517e-06
4.53604875453603e-06,3.89647466990465e-06,4.38250962318375e-06
4.44572175753783e-06,4.55441478146978e-06,4.53664652562185e-06
4.25554201796036e-06,4.12049865278246e-06,4.19821842183776e-06
4.47261605636406e-06,4.40630884024556e-06,3.87185342648087e-06
4.10811798938659e-06,3.66609781488946e-06,4.2401045390376e-06
4.43030520454087e-06,4.42933267347475e-06,4.31275467906502e-06
4.56175182778739e-06,4.08805630009863e-06,3.88418660289917e-06
4.18976929229539e-06,4.21598573940206e-06,4.4967877074577e-06
4.58548721816293e-06,4.62697849768261e-06,4.82949549662035e-06
4.20642770590289e-06,4.04883347232532e-06,4.31641898115784e-06
4.04047619641509e-06,4.07400905578265e-06,4.11709455714382e-06
4.21113047222638e-06,4.44431009711928e-06,4.26493547511561e-06
4.11854316424282e-06,4.66049145845539e-06,4.22922852623919e-06
4.33248095098085e-06,4.30901487936354e-06,4.10861869133112e-06
4.62100713370537e-06,4.1035219063464e-06,4.66274075991549e-06
4.36738400013465e-06,4.25691845258619e-06,4.180395926414e-06
4.1939086561111e-06,3.96387839042246e-06,4.04277697714873e-06
4.4890437845681e-06,4.20925806279422e-06,3.87350780437438e-06
4.26560352322628e-06,4.74563584457508e-06,3.98976364102738e-06
3.84303307135814e-06,4.49490469347461e-06,4.3894648324258e-06
3.96243605479985e-06,4.2214268089305e-06,4.87264675543385e-06
3.4636820412768e-06,4.53541137908462e-06,4.57057353819511e-06
4.61306213823775e-06,4.10460892702254e-06,3.70708370073947e-06
3.8064580019258e-06,3.94110764918713e-06,4.11701272446941e-06
4.12345278269779e-06,4.08781658612939e-06,4.39077304555554e-06
4.66883099360648e-06,4.34043393876685e-06,4.8434270466016e-06
4.21196880967735e-06,4.33213675589476e-06,4.02651770695379e-06
4.02116639592661e-06,3.79071523196678e-06,3.72840290380429e-06
