"x1","x2","x3"
6.51515826008391e-06,6.93610273969288e-06,7.36306918945474e-06
5.77481543990974e-06,6.34637159871842e-06,6.67230712823784e-06
6.27038556378983e-06,6.17720338385216e-06,7.62605404444744e-06
6.97946800151673e-06,5.91711370538903e-06,7.1007441805063e-06
7.38948902678421e-06,7.13597686990168e-06,8.26953944464777e-06
6.04824220555154e-06,6.95688087168324e-06,7.04858132520122e-06
6.45567654479944e-06,7.2500914499769e-06,7.13948572830327e-06
5.8072943764384e-06,5.62324258304822e-06,6.10999211838465e-06
5.52222365759661e-06,5.83228720852774e-06,5.66685179398491e-06
5.25135172716924e-06,5.5915642158646e-06,4.89616830040032e-06
5.35572751853805e-06,5.30782527046359e-06,5.12937791211919e-06
5.11329617363903e-06,5.60781329638023e-06,5.29238585470982e-06
4.95410738618457e-06,5.38902999898318e-06,5.56443329424086e-06
4.64897868089819e-06,5.51868205466364e-06,5.32550590991908e-06
5.71422723192332e-06,5.56609460406109e-06,4.69045355181025e-06
5.39809387870775e-06,5.52511775171617e-06,6.04565481378437e-06
5.18857409015662e-06,4.76091273055631e-06,5.44202141403184e-06
5.78566962292183e-06,4.75512929267334e-06,5.89683643013013e-06
5.54750261393321e-06,5.30824024863561e-06,6.0276275206465e-06
5.44993671943456e-06,4.99112586358353e-06,5.19463184384115e-06
5.4663237544258e-06,4.68918494813331e-06,5.22988353491442e-06
4.9510254076521e-06,5.56107948624808e-06,5.24348583222476e-06
5.75743718465017e-06,5.37860147824037e-06,5.14042791061016e-06
5.88565023137037e-06,5.94440092852049e-06,6.53186503259214e-06
5.26965482524037e-06,5.04412468730645e-06,5.54576413259189e-06
5.55682883397005e-06,5.19317301053172e-06,5.62993271987827e-06
5.37061890634227e-06,5.80828500966878e-06,6.11363839378134e-06
4.98487665846392e-06,6.31271695282644e-06,5.19098888456752e-06
5.5625132216465e-06,5.42866647473195e-06,5.33826017506391e-06
5.82022008116334e-06,4.90107308942545e-06,5.41313090848055e-06
5.75450686248811e-06,5.72490695030745e-06,5.70094575858302e-06
5.3552974406843e-06,4.80908171315624e-06,5.12001105684394e-06
6.4804362255223e-06,6.51579194291858e-06,6.11135088241362e-06
5.53653846668999e-06,6.30477670162575e-06,6.49501702191332e-06
5.1668623923879e-06,6.08875446750504e-06,6.17062926918013e-06
5.05523609701314e-06,5.41243996818193e-06,5.35967626022821e-06
5.01209650109403e-06,5.05193265216679e-06,5.09705302095791e-06
4.81920815825196e-06,5.52407097194034e-06,5.29415227332719e-06
5.4817438627388e-06,5.09134025728304e-06,5.41706587735487e-06
5.19421029938416e-06,5.59673085869862e-06,4.81117031776877e-06
5.16500778531001e-06,5.28388702808781e-06,5.14338263393904e-06
5.21290776658937e-06,5.65190462032686e-06,5.28343006902442e-06
5.43378430540761e-06,5.10172297493916e-06,5.93822193959427e-06
4.94521526023972e-06,4.99677030556338e-06,4.82851361030852e-06
5.34470517368618e-06,5.68626080614131e-06,5.59931585120122e-06
5.52973989487918e-06,4.69596789487095e-06,6.13029188256215e-06
4.82831309496651e-06,4.57509898258875e-06,5.25302543814498e-06
5.19164628127142e-06,5.04271811359822e-06,4.90896329379282e-06
5.35601814428778e-06,5.24744799838597e-06,5.39409193864025e-06
5.52434524666982e-06,5.17756496915131e-06,5.49490592865718e-06
6.28545753180196e-06,5.35000825107526e-06,6.8531441006428e-06
5.50832046094407e-06,4.69472858869932e-06,5.25946941570627e-06
4.7670930382004e-06,5.26384279461412e-06,5.15642082879218e-06
5.38528746701728e-06,5.48194343490148e-06,5.20123085620427e-06
5.02810283043441e-06,5.38052071749991e-06,5.09926426171512e-06
4.88304424823805e-06,4.93362633361339e-06,5.32643854423605e-06
5.05559102699837e-06,5.59727709170277e-06,4.98031145628958e-06
5.54200758233407e-06,6.04121302886096e-06,5.2408531346762e-06
4.9941932291512e-06,5.06547875003357e-06,6.3504521211233e-06
6.65985990499271e-06,5.97565312691466e-06,5.96444506651046e-06
5.70369379821267e-06,5.88762210323549e-06,5.6747946991282e-06
6.19572704885676e-06,6.1627898378786e-06,5.79883751939811e-06
5.64053091517585e-06,5.52203361140102e-06,6.10600773911169e-06
5.50547376273035e-06,5.53005919838976e-06,4.96232430311307e-06
5.57633054419824e-06,5.83523587859465e-06,5.91682717541838e-06
5.30595024638289e-06,5.27846690838424e-06,4.54724070285551e-06
5.33168130042045e-06,5.20969623708783e-06,5.80363266472366e-06
5.51487533656865e-06,5.21081510848759e-06,5.49284723601008e-06
5.07124095502283e-06,5.28865303637455e-06,5.13219659072478e-06
5.41911544093863e-06,5.11234507377835e-06,4.76752492476804e-06
5.39135080401367e-06,5.47594157464303e-06,6.22147065822665e-06
5.32210629991595e-06,5.76482227056263e-06,5.64850488052358e-06
5.50035417743953e-06,5.31070056221687e-06,5.47508117001959e-06
6.08899242165615e-06,5.07013355138297e-06,5.61514631711094e-06
5.58665868639974e-06,4.81455598310604e-06,5.85080515035468e-06
5.33524678105325e-06,5.01465393826036e-06,5.39439386226921e-06
5.55182332770289e-06,5.9487444269447e-06,6.16180460139236e-06
5.76869196296751e-06,5.17878309409697e-06,5.86186598245753e-06
5.35068805448691e-06,4.99841278432442e-06,5.17133554357446e-06
5.1625082430167e-06,4.37958550517396e-06,5.11122467663965e-06
5.00936161022123e-06,4.49018496697409e-06,5.30780738912142e-06
4.94079754589647e-06,4.90658257237764e-06,4.58313010292881e-06
5.11693224983148e-06,5.28149431790128e-06,4.82288360256702e-06
5.02807739347059e-06,5.23254110538991e-06,6.04328898516941e-06
5.16518643252831e-06,5.24848922552531e-06,5.60778025403787e-06
5.851479623785e-06,5.98041703477743e-06,6.80260108972631e-06
4.6539247523171e-06,5.66441394366291e-06,5.51671156203047e-06
5.78159747931063e-06,6.58313259080008e-06,5.992140644583e-06
5.07552895463688e-06,5.69915894111368e-06,5.57335922796873e-06
4.70442385130616e-06,5.04288541251715e-06,5.37618239647591e-06
5.15729276023652e-06,5.20251151830325e-06,5.4503622747473e-06
5.19134717577777e-06,5.9896741871174e-06,5.45844188358126e-06
5.53504660754683e-06,6.49153498727752e-06,6.112247216262e-06
5.56722728163752e-06,6.83160964369523e-06,5.91132815271858e-06
6.28893741823934e-06,6.60703848894284e-06,6.29886943392953e-06
6.14349666952995e-06,6.70823926987982e-06,6.84526369153246e-06
6.44543859266091e-06,6.24651198443759e-06,6.30401026518588e-06
5.6943887203024e-06,5.27821938270824e-06,5.72402879834262e-06
5.20921899149919e-06,6.6232872119411e-06,7.11555664795068e-06
4.80551452761679e-06,6.76012097642192e-06,6.21089356159009e-06
5.68575284404594e-06,6.18419297474841e-06,5.68698122961981e-06
5.93357451901766e-06,7.02329348361975e-06,5.83748721879635e-06
5.65489533620875e-06,5.82648125384133e-06,6.22691472267745e-06
6.07155180814098e-06,5.70427509111863e-06,5.81052423836682e-06
5.89041857082076e-06,6.49655818309871e-06,5.99157094980133e-06
6.12007880196173e-06,6.73389457838359e-06,6.78436846349197e-06
6.57444392459506e-06,5.85415096165138e-06,6.81243627690434e-06
6.06652044903212e-06,7.02871949077846e-06,6.56779949175697e-06
6.31767601053623e-06,6.38483106241576e-06,7.44222679863591e-06
6.28803115399032e-06,6.14042540703165e-06,8.08968151990419e-06
6.09751600935145e-06,7.77568814136745e-06,7.57885538880167e-06
7.18690341786834e-06,9.05026883131363e-06,8.00671919545213e-06
7.31968047167193e-06,7.30246265740116e-06,8.55939351928329e-06
7.30540412760753e-06,7.02275506027045e-06,8.50846949599419e-06
8.14303029643854e-06,7.6642857755343e-06,9.07775701134511e-06
7.56101826581904e-06,8.45519969313895e-06,8.09249434701421e-06
7.16749612303176e-06,6.61224315870731e-06,7.86532864037497e-06
6.91870377539801e-06,7.39061851695768e-06,8.35410060507606e-06
6.78264643556127e-06,8.58132697396969e-06,8.59814434099347e-06
6.93018857872574e-06,8.14311931683325e-06,7.78424096285188e-06
7.62934575717419e-06,8.02646281438591e-06,7.51507348665469e-06
6.84965371444163e-06,8.36900163568961e-06,8.13547819775177e-06
6.90700075156241e-06,8.31376267535343e-06,8.54890554052091e-06
6.83331074970093e-06,7.37826199554958e-06,8.10211243555454e-06
7.03102442639675e-06,8.49481226595501e-06,9.10306041593491e-06
7.28618406059809e-06,9.05302241530015e-06,9.89050369260307e-06
7.49716334398258e-06,9.87583940122972e-06,1.00848939191476e-05
7.38681923792017e-06,7.91233427321057e-06,8.89654152604304e-06
7.81037773687484e-06,8.2894197484241e-06,8.24137671073046e-06
8.74879466018597e-06,8.79794768632982e-06,8.55550149241214e-06
9.10216493011537e-06,9.99252651729376e-06,9.17283189807913e-06
8.14416295940381e-06,1.12712295585908e-05,1.00473858538947e-05
8.36182248883041e-06,1.03408395988804e-05,1.03399047179843e-05
8.56090983430138e-06,1.10917040879795e-05,1.03180661949468e-05
8.56475771388009e-06,1.02815289647395e-05,1.07405212692239e-05
9.83471093292767e-06,9.98857137612278e-06,1.05674573148208e-05
9.18731252071808e-06,1.04672069938251e-05,1.18890266712562e-05
9.26527533347121e-06,1.01481355930472e-05,1.16724363483194e-05
9.9525186958892e-06,1.04828057525658e-05,1.19007543263126e-05
9.1438835137949e-06,1.12363266595858e-05,1.20662178786056e-05
9.44183248631329e-06,1.13092524249647e-05,1.17329137662946e-05
9.18563117912372e-06,1.09521547781082e-05,1.18073150932286e-05
9.15332777475198e-06,1.0783017157539e-05,1.20492362851704e-05
9.52868011235378e-06,1.10451862784994e-05,1.11136012359893e-05
9.77803492221623e-06,1.04880027505613e-05,1.07941692044223e-05
1.001424281873e-05,9.52252144593367e-06,1.12978378023309e-05
8.46828391441345e-06,1.01413752254338e-05,1.1505983433488e-05
8.86407660621403e-06,1.00828744271667e-05,1.12557131808088e-05
8.43541696186004e-06,9.28713761028833e-06,1.0990457223555e-05
8.62977720511787e-06,1.08334765737698e-05,1.03089464646685e-05
8.6111371033791e-06,1.03214523295723e-05,1.13504627368697e-05
9.2035637181821e-06,9.40037850059012e-06,1.02639428275812e-05
9.02154945137697e-06,1.00352516213786e-05,9.92425295769581e-06
8.95850564961961e-06,9.58325219058251e-06,9.03761820569633e-06
8.75708092216965e-06,8.27504079297187e-06,9.68460161682915e-06
8.25092464429974e-06,8.49799728844976e-06,9.0884734810668e-06
8.54161105912444e-06,8.83472438489577e-06,8.59904839236783e-06
8.8854075014625e-06,8.83253758360306e-06,8.95939460316801e-06
8.35897232410305e-06,9.27157486819462e-06,9.39062681621194e-06
6.99554127751374e-06,8.43763582666598e-06,8.05872906727432e-06
7.67011551029777e-06,7.72134750840446e-06,7.75910862985582e-06
7.60480282281188e-06,7.55254682494555e-06,7.54783967396875e-06
7.36707468958786e-06,7.4390260001739e-06,7.33008977129936e-06
7.31143348246255e-06,7.42590763999619e-06,7.64608848091772e-06
7.19174084646799e-06,7.27464227376697e-06,8.30213335483307e-06
6.40375732463607e-06,7.54581148466214e-06,8.16415852594083e-06
7.32439283447736e-06,8.04533613673188e-06,7.66738212249567e-06
7.3017860328034e-06,7.19177763573173e-06,8.02585030927975e-06
6.52938570392387e-06,6.87448747076767e-06,6.53173987572277e-06
6.39223178806754e-06,6.17122119120519e-06,6.13647461950215e-06
6.33040753977879e-06,5.92291203840618e-06,6.67591879771226e-06
5.77528644961639e-06,6.0446864055299e-06,7.20066851153335e-06
6.11886781592367e-06,6.35844479097945e-06,6.34940306810871e-06
5.97652304245393e-06,6.70764191275557e-06,6.67295627736544e-06
6.23369608478383e-06,6.11822469205754e-06,6.02807662817675e-06
5.63789563690842e-06,4.94944517781083e-06,6.18938050474355e-06
6.4871459056206e-06,6.07182035528489e-06,6.4378149548695e-06
6.49127870339679e-06,6.86113341481111e-06,7.44306914000487e-06
5.86656221995769e-06,6.6038212762453e-06,7.2301397048351e-06
5.26550885011331e-06,6.05361740602013e-06,6.60960241924487e-06
5.9377562385747e-06,6.21947325566729e-06,6.52538820880462e-06
6.11597532309609e-06,5.90064832512961e-06,6.26819423142159e-06
5.74220070348658e-06,6.22700371118904e-06,5.74227104004883e-06
6.42477574660823e-06,5.84260518419062e-06,5.66963665839276e-06
6.34596148716788e-06,6.45020835671693e-06,5.78354814405995e-06
5.909188340076e-06,5.61069120992883e-06,5.61566025469064e-06
6.07403763713039e-06,5.77795328257943e-06,6.33542021827065e-06
6.23483969712025e-06,5.67505858542935e-06,5.80677125082058e-06
5.49697538634964e-06,5.41138984565806e-06,5.86874819139923e-06
6.38976153847436e-06,6.12660330764634e-06,6.21256019969269e-06
5.73819764470942e-06,5.4250786508751e-06,6.12364391331712e-06
6.24046331606368e-06,5.52651453449227e-06,5.51897377692714e-06
6.20943096379301e-06,5.0094012250534e-06,6.01707494480389e-06
6.25184640323744e-06,5.45726860827888e-06,4.88980035637943e-06
5.79118409055688e-06,5.21769902119275e-06,5.77545087001896e-06
4.89321294745721e-06,5.49628784246254e-06,4.80172783861035e-06
5.80287809254441e-06,5.77406576371171e-06,5.91592809636906e-06
5.92221097538229e-06,5.73452905419644e-06,4.98294476665043e-06
5.70630135577128e-06,5.40823702515301e-06,5.91874198585883e-06
5.72573349698621e-06,5.47367102348565e-06,5.25083771781393e-06
4.95217782278487e-06,5.52471985826635e-06,5.56789683405289e-06
4.87396259863277e-06,5.32929779498345e-06,5.68851855109322e-06
4.69013844650633e-06,5.29873895657689e-06,5.91872243498654e-06
5.1688648599669e-06,5.26982008429241e-06,6.15369635938688e-06
4.92471041605351e-06,4.5321424994086e-06,5.81670777303298e-06
4.90916735475406e-06,4.81111482549275e-06,5.0604442537796e-06
4.76181284861729e-06,4.89624696911168e-06,4.74786440720464e-06
6.16741429872486e-06,4.94466981430732e-06,5.92795868667615e-06
4.89109781195625e-06,4.66476983931155e-06,5.56326846414094e-06
5.26276090802765e-06,4.5654354641175e-06,5.50719558706541e-06
5.45480292840088e-06,5.04407245129137e-06,5.69903938667712e-06
4.94597283496084e-06,5.12769370477271e-06,5.27115917134615e-06
5.81526784913586e-06,5.79751661172911e-06,5.81467148778927e-06
5.52177233421096e-06,5.51206655282305e-06,6.0524273964154e-06
5.87873152019051e-06,4.89815189758504e-06,5.62986496554958e-06
5.27293351164312e-06,5.45089937065624e-06,5.40303958517676e-06
5.57176220767794e-06,5.38217634906348e-06,5.68599704647433e-06
5.38480506495347e-06,4.38348336078773e-06,5.92285304527543e-06
4.92744228311946e-06,4.13316966490516e-06,5.14376955218621e-06
5.24557473908125e-06,4.7253194407271e-06,4.73384387118619e-06
4.98429792214193e-06,5.30578725306114e-06,4.88720249457105e-06
4.77343982397694e-06,5.55587476449574e-06,5.66535647746259e-06
5.20228731058439e-06,5.45724410442117e-06,4.89818542999724e-06
4.67267571221498e-06,4.86838827581501e-06,4.17041342714781e-06
4.52442815480607e-06,4.84549082229027e-06,4.78439390852957e-06
4.86894558169033e-06,5.05413007439975e-06,4.72977966851174e-06
4.63506561626404e-06,5.15121521204859e-06,4.79357854174339e-06
5.75786242415772e-06,4.95312271554807e-06,4.66042785680994e-06
6.09840884408032e-06,5.12324306970931e-06,4.9844422104265e-06
5.3547275485344e-06,4.84298324922098e-06,4.40487782996483e-06
4.44892086361666e-06,4.29412950247611e-06,4.66802084881054e-06
4.64271747493823e-06,4.76358060598793e-06,5.2675513636029e-06
4.67243886397128e-06,5.2374315114453e-06,4.90405176575006e-06
5.32667671830247e-06,4.49588346618219e-06,5.60403791072707e-06
5.53262138277105e-06,4.40267075609762e-06,4.8825341221594e-06
5.18548578155851e-06,4.34617854202458e-06,4.9627236023743e-06
5.4183559126656e-06,5.0020409175088e-06,5.04362864120168e-06
4.5457559555667e-06,4.48270512578187e-06,4.81768608535012e-06
4.69353659358108e-06,5.47508708730268e-06,4.66417109355034e-06
5.09826982098086e-06,5.34582220123179e-06,4.89356978894287e-06
4.88181660724834e-06,4.67631573953525e-06,4.5764633127959e-06
4.61241475259356e-06,5.36544760549625e-06,4.51384402642687e-06
5.07034705862109e-06,4.82661671394762e-06,4.73022422816109e-06
5.28607608357886e-06,5.26138020596522e-06,4.78853562226453e-06
4.99877138254379e-06,5.16044342691111e-06,4.63333922968584e-06
4.99169847120575e-06,4.75132998623734e-06,4.49518465553674e-06
4.9281574723788e-06,4.76294118732956e-06,5.01427518767643e-06
5.25776116567432e-06,5.91479046317849e-06,5.24650986057931e-06
4.77945406738066e-06,5.52628420228015e-06,5.86082855575895e-06
5.11946893869559e-06,4.87039894805736e-06,5.6531843150241e-06
4.953957397687e-06,4.86844316204795e-06,5.12552094445837e-06
5.25983466052996e-06,4.9274224927727e-06,5.38935902852761e-06
5.37555290060838e-06,5.01102990840747e-06,5.58547446724463e-06
5.17169306630343e-06,4.33477920800583e-06,4.87773355321098e-06
4.65959622160042e-06,4.87896627025329e-06,5.16691791422803e-06
4.59497730666201e-06,4.88061968669916e-06,4.53484497982662e-06
5.33187336244486e-06,5.5297082559991e-06,5.1341489289508e-06
5.19667070089496e-06,5.13149833267971e-06,5.01330133642819e-06
4.595876040868e-06,4.6729232024457e-06,4.79258509424416e-06
5.19642153303387e-06,4.58277245633113e-06,4.95596460199347e-06
5.15891143917976e-06,4.95462860115258e-06,4.93104099981694e-06
4.77053070744036e-06,5.16890388243884e-06,5.06362174234149e-06
4.90848596171098e-06,4.72499498356291e-06,5.18374939287708e-06
5.01980507743937e-06,4.88082967023931e-06,5.4588853613833e-06
4.32981691924889e-06,5.00901181824851e-06,5.04329675049344e-06
4.96295345777177e-06,4.43133881522594e-06,5.42676369910428e-06
4.43339485580844e-06,4.96109587747529e-06,4.62691910249931e-06
5.18346164155312e-06,4.89742754753624e-06,5.12081933011632e-06
4.71542804681319e-06,5.77103605817727e-06,4.7812681012026e-06
5.2501364658389e-06,4.90384453511334e-06,4.88158349925805e-06
5.06033169326113e-06,4.77142856366101e-06,4.83695381259477e-06
4.85234657797526e-06,4.94760644384086e-06,4.45052576914302e-06
5.13759271103928e-06,5.42245813317742e-06,4.19805098832241e-06
4.94230335482492e-06,5.07048650827608e-06,5.35668889162315e-06
5.07691718008494e-06,5.12162403784119e-06,4.77311502490854e-06
4.92245708120718e-06,4.56682432459778e-06,4.8726872126596e-06
5.24306583082434e-06,4.46025624730943e-06,4.70758389444953e-06
4.80369370582294e-06,4.37976634066612e-06,4.90089727934233e-06
4.68909229978333e-06,4.3673668310954e-06,5.0836081822267e-06
5.04364093217696e-06,5.10344302949482e-06,5.53046783889233e-06
5.29007273018366e-06,5.22365184885676e-06,5.13009283927146e-06
4.63987271488463e-06,4.89417194388078e-06,5.05247557056739e-06
4.97111776683893e-06,4.93173925404839e-06,5.00261751994404e-06
4.87628485070356e-06,4.70720062909793e-06,5.39293167070427e-06
4.3255409222673e-06,4.57847289012941e-06,5.50068335629153e-06
4.50910918730482e-06,4.8284679475256e-06,4.56787032823314e-06
4.96452622205361e-06,4.65078167317289e-06,4.75571730260003e-06
5.06411549448101e-06,4.63399964568719e-06,5.49057947951821e-06
5.05671760155225e-06,4.88618289332295e-06,5.083595552761e-06
4.69408096138602e-06,5.20386895537375e-06,5.27012205144054e-06
4.87357975517157e-06,4.84720080725382e-06,5.14503749764528e-06
4.74899104162942e-06,4.93738231209522e-06,4.8930610535191e-06
4.78013824195739e-06,4.37207804925924e-06,4.60341482001511e-06
4.87379180506828e-06,4.74249339782798e-06,4.47782190661284e-06
5.07504998019192e-06,4.83896567151734e-06,5.11826548196232e-06
6.03073534380399e-06,5.08703490343897e-06,5.5814339825473e-06
4.6638010399559e-06,4.52293904787718e-06,4.65581112170139e-06
4.76710094431042e-06,4.7659469724597e-06,4.89831769067705e-06
5.00047179138163e-06,4.77454319955194e-06,4.99826198863494e-06
4.5782197793645e-06,4.3697882369208e-06,4.96590046732489e-06
4.38365984300907e-06,4.99716618750032e-06,4.55867709217051e-06
4.41367961087366e-06,4.73794759517065e-06,4.60691268536875e-06
4.59603629288039e-06,4.9194259698218e-06,4.75644018009528e-06
4.26511499322653e-06,4.37800390317892e-06,4.31445014245472e-06
4.13954803040305e-06,4.20548111385174e-06,4.50136502600455e-06
4.99138624000113e-06,5.02076596178299e-06,4.84326151528081e-06
4.64902333758949e-06,5.13317105539939e-06,4.78110275960129e-06
4.72052434579825e-06,4.39276719816749e-06,4.57103474043827e-06
4.83811221513784e-06,4.13682281033293e-06,4.5789424661957e-06
4.7942714918169e-06,3.61287686357742e-06,4.61282853109049e-06
4.98391586520882e-06,4.98014936121354e-06,4.35110993563853e-06
5.32677473779476e-06,4.83069874586135e-06,4.8990832265943e-06
5.34894359835772e-06,4.82679075625433e-06,4.81045995918418e-06
4.72004691998473e-06,5.15873353710624e-06,4.80414552314852e-06
4.89934653570546e-06,5.32917246236884e-06,4.15584433750215e-06
5.29214178081131e-06,4.79753297307197e-06,5.19872187034999e-06
4.81678226974098e-06,4.8773149407083e-06,4.82416597991352e-06
5.39603051353497e-06,4.67002437203971e-06,5.05144808799748e-06
4.83628410995675e-06,5.54242626534679e-06,5.24491317809906e-06
4.59037892481481e-06,4.93730273885546e-06,4.79253495734049e-06
5.09868267302943e-06,5.63252243647537e-06,4.68440328877069e-06
4.77380072997231e-06,4.67486236106101e-06,4.48188212591882e-06
4.69581594987847e-06,5.16404926208982e-06,4.77672929256781e-06
4.75825682411621e-06,4.98385727197121e-06,5.0411723147499e-06
4.67544252780096e-06,4.16135873000396e-06,4.90817269917529e-06
4.01335274923603e-06,5.09602772448682e-06,4.89904436302326e-06
4.77726444036762e-06,5.33558027576213e-06,5.27292768597223e-06
4.66132949137633e-06,4.78652935865584e-06,5.14157286903604e-06
4.96582127673085e-06,4.79883499771714e-06,5.50039034926628e-06
4.82875069873003e-06,4.91186443698265e-06,4.90048389792448e-06
5.512682626874e-06,4.93254939727813e-06,5.21072121086333e-06
4.7540369401419e-06,5.92158762623413e-06,5.22456816254412e-06
4.74769746144819e-06,5.34849454424038e-06,5.19669821312829e-06
4.92014510352174e-06,5.15894164461197e-06,4.90974990094651e-06
4.81567258447177e-06,4.65918045325356e-06,4.93496507839059e-06
4.88464125855506e-06,4.42844014407651e-06,5.1337124111598e-06
5.22628699504548e-06,5.24717337741269e-06,5.12207505279809e-06
4.89238385917373e-06,4.4263755290512e-06,4.95823358842602e-06
4.55269836850146e-06,4.93343993095515e-06,5.45797086630031e-06
5.13672676938332e-06,5.61276723377901e-06,5.14555442596271e-06
4.27260203074213e-06,4.26800984756654e-06,4.81814516227421e-06
4.7811496581545e-06,4.93799864367393e-06,4.66734870912455e-06
4.82671161080724e-06,4.97993517253299e-06,4.76410314744762e-06
5.42742818503594e-06,5.17680957100038e-06,5.09971496296601e-06
4.88254082520936e-06,4.84451138728225e-06,4.98211606502917e-06
4.93920199218246e-06,4.67113261047704e-06,5.08338824149006e-06
4.91175991784288e-06,5.00226904229343e-06,5.36017369500461e-06
5.77171729901563e-06,4.27494043582185e-06,5.01441054054229e-06
4.51191176961725e-06,4.46329581730702e-06,4.68575597320255e-06
5.26074356144004e-06,4.81655223267735e-06,5.77889459416623e-06
5.6479543538212e-06,5.28607848481803e-06,5.67609889078568e-06
5.29806120892819e-06,4.37160075346456e-06,5.49450719839676e-06
4.79845506022952e-06,4.39308015780675e-06,4.54449375204856e-06
4.47975500910267e-06,4.80090468217536e-06,4.3733361112972e-06
4.54271390985924e-06,5.63544644047574e-06,5.07093913947958e-06
4.97598236111563e-06,4.76940503737635e-06,5.14928851920496e-06
4.75882806881968e-06,5.17163929643371e-06,5.37209535328383e-06
4.44987245762759e-06,5.1823413980652e-06,5.02992725501533e-06
5.40871951930609e-06,5.45592282935262e-06,5.23278573909086e-06
5.54031770140334e-06,4.88712935477716e-06,4.79269055517759e-06
4.89532410880288e-06,4.64247455001214e-06,4.76612754682536e-06
5.10720187584804e-06,4.98164306667608e-06,4.32187331881697e-06
5.04619946258282e-06,5.51821036328126e-06,5.13604049276558e-06
4.49545860319158e-06,4.7873068695572e-06,5.32440674454622e-06
5.93676704433228e-06,5.85709477708138e-06,5.4210830110269e-06
4.77824441079983e-06,5.12309099980616e-06,4.83468859345704e-06
5.50242442610615e-06,5.47502643773777e-06,4.85096456794235e-06
4.30566075000983e-06,4.66605297066616e-06,5.19424127276084e-06
4.29672359562361e-06,4.56142409790581e-06,4.59786848786322e-06
5.11633743007098e-06,4.50144915571167e-06,4.98077016999176e-06
5.35238261172284e-06,5.21119226948223e-06,5.08403064791085e-06
5.26720006623928e-06,5.22750976894315e-06,5.59927213693277e-06
5.3314261947978e-06,5.06036927519943e-06,4.47280059988587e-06
5.27839327789696e-06,5.28759522031778e-06,5.38506823435959e-06
4.66093562918438e-06,5.24234484325923e-06,5.26404890523236e-06
4.76160433171332e-06,4.96583771277603e-06,5.45011574856622e-06
5.10270010332536e-06,5.21948604590601e-06,5.14192758530619e-06
5.06418136459095e-06,5.47903073892128e-06,4.74250406123066e-06
4.67720472409922e-06,4.91779510927491e-06,4.13551529133071e-06
5.22522054704247e-06,5.07019616153632e-06,4.53479884803093e-06
4.39553685232708e-06,4.86951572442426e-06,4.41148441410521e-06
4.98014805685658e-06,5.28294460202875e-06,5.00879572663962e-06
4.93808066011983e-06,5.73633979668379e-06,5.86433595451409e-06
4.29731746350114e-06,4.7023671810369e-06,5.41856774775422e-06
4.99027068657455e-06,4.58299858891766e-06,5.10699890551036e-06
5.43730939959549e-06,5.30517384127511e-06,5.07781116295525e-06
4.8293262830388e-06,5.1095401187502e-06,5.06936138135182e-06
4.78666032400093e-06,4.68272900343659e-06,5.17681584970781e-06
4.50103566049249e-06,4.86822532672881e-06,4.71550016998791e-06
5.27806303985393e-06,5.24849741041015e-06,5.26025924022544e-06
4.84901946328702e-06,4.61985765869151e-06,4.96886394491432e-06
4.86720221982591e-06,4.72140169320725e-06,4.45580685193859e-06
4.90740376666784e-06,4.77897566006023e-06,4.74095558307313e-06
4.89750508847557e-06,4.42182063996989e-06,4.95392283610228e-06
4.32751031352212e-06,5.06223603327764e-06,5.09004939638035e-06
4.93811214207386e-06,4.60204714786067e-06,4.83804500395761e-06
4.50756517398983e-06,4.57570926428067e-06,4.87980502499624e-06
5.38779307944519e-06,5.85094246673276e-06,4.93381153201062e-06
5.14087808661464e-06,4.92360369687785e-06,5.13081769317685e-06
4.64376084018631e-06,5.13258096453103e-06,4.81537819392094e-06
4.9645587797676e-06,5.19386798597385e-06,4.99269494620236e-06
4.59714355849754e-06,4.5885772432394e-06,5.07173942680595e-06
4.67481327514216e-06,5.15161890594434e-06,5.54414828666924e-06
5.14938724696119e-06,4.56327849744483e-06,5.07039676929963e-06
4.7835416417128e-06,5.05395721999556e-06,5.00938649888912e-06
5.55828284011237e-06,4.81849149771706e-06,5.41008962406694e-06
4.96872727899021e-06,4.86706310149966e-06,4.86581644776183e-06
5.59816903816738e-06,4.70674735700321e-06,4.62793078614092e-06
5.27569027474417e-06,5.11696604372014e-06,5.4696204837005e-06
5.23383740913597e-06,5.84182125635274e-06,4.86684946209216e-06
5.34397863784621e-06,5.21273435938971e-06,5.04985209870342e-06
5.06774862834013e-06,4.7766355854976e-06,4.34311081657264e-06
5.18140657708826e-06,5.20458910432941e-06,4.68147785724692e-06
4.94397151566645e-06,5.04765075994005e-06,4.91309939265141e-06
4.85844623281445e-06,4.56566167242413e-06,4.0942496495228e-06
4.55226463788805e-06,4.62824172612215e-06,4.59774273118241e-06
4.78821942931422e-06,4.88495991593033e-06,4.58601596889948e-06
4.93058270887902e-06,5.04200178674638e-06,5.18172615101852e-06
5.18475036605464e-06,4.63340054167169e-06,4.83297484146659e-06
4.37895172905265e-06,4.65337052158172e-06,3.94404574065338e-06
4.51285791936654e-06,4.88640107170489e-06,4.6202253820758e-06
4.73912346112217e-06,5.24947912342403e-06,5.67409045643302e-06
5.19221553480724e-06,5.25728627459501e-06,5.66760242814775e-06
4.57942472810661e-06,4.63100539905716e-06,5.0466206696052e-06
