"x1","x2","x3"
4.4448198072013e-06,5.38174051705191e-06,5.14883464849118e-06
4.99383107160546e-06,4.8311958236794e-06,5.25190319358336e-06
4.55804717446716e-06,4.88672941399587e-06,5.24590102600133e-06
4.33205501831231e-06,5.28166574649436e-06,5.32328801255594e-06
5.85518614203863e-06,6.08306878208371e-06,5.06991775958466e-06
4.63239210434163e-06,5.49971952588283e-06,5.28294920017399e-06
5.12218916319671e-06,4.88716773863664e-06,5.56129309333513e-06
5.47212106637604e-06,5.47319628045169e-06,5.6812457270571e-06
5.28251062637366e-06,4.81432716821915e-06,5.85138062739834e-06
5.10296300307356e-06,4.71676759132189e-06,5.18849238982559e-06
5.13690838571536e-06,4.77672820002673e-06,4.89698305854457e-06
4.24970694838161e-06,5.06410715545239e-06,5.45532762497975e-06
4.81002611430405e-06,4.73055068144472e-06,5.51935069157498e-06
5.70591652188271e-06,4.73364437608228e-06,4.61904898602652e-06
4.98162443955688e-06,5.36321168854623e-06,5.10951397215961e-06
5.54501724588767e-06,4.88163256335406e-06,5.40759740157e-06
4.481827661518e-06,5.22973866627723e-06,5.9831479461214e-06
4.66403889617737e-06,5.03353755596574e-06,5.34400678713039e-06
4.60714439146689e-06,4.84742146632641e-06,4.68179867563704e-06
4.88439722208808e-06,4.65070600950302e-06,5.07575469075378e-06
5.32070124238767e-06,4.92853350898993e-06,4.74738564483049e-06
5.09198276520676e-06,5.16120636431933e-06,5.18819488078689e-06
5.14499809180121e-06,5.16238706648229e-06,5.1147770640665e-06
4.6683280752146e-06,5.22157342964894e-06,5.16392076532189e-06
5.03400225610413e-06,4.92471515436377e-06,5.13331479633253e-06
4.7068838849615e-06,4.56369793097666e-06,4.99731236796876e-06
4.92628791174408e-06,5.06840850676006e-06,4.67987536537921e-06
4.99135170456405e-06,5.17732069456862e-06,5.35855707945643e-06
4.79478165230025e-06,4.95617227496159e-06,5.05851136169016e-06
4.64339936806198e-06,4.79606699836995e-06,4.72207110030437e-06
5.05509975874405e-06,5.38964582954239e-06,5.11713405151599e-06
4.8825324275012e-06,4.86331113850621e-06,5.1410692183503e-06
5.36560896438618e-06,5.14279980930698e-06,6.16991082965657e-06
5.32568207848054e-06,5.04318035008128e-06,5.57599893660528e-06
5.36122069798398e-06,5.06027556222464e-06,4.99808292678896e-06
5.69484132252264e-06,5.72385821303579e-06,4.96016153751471e-06
5.37376094708508e-06,6.02440817053184e-06,5.03751221000425e-06
5.36448199668744e-06,4.90249819070271e-06,5.54675479261279e-06
5.63385083879765e-06,5.51400612948582e-06,4.96130000576236e-06
5.57594861474171e-06,5.14091397298632e-06,5.12383641306521e-06
5.42350069043769e-06,5.42979300553814e-06,5.16471890204606e-06
4.36523910823206e-06,5.30226959255814e-06,4.78193711034011e-06
4.77854752687922e-06,4.87111179656298e-06,5.21785393539031e-06
5.05606550717335e-06,4.92154316586801e-06,5.03411251821655e-06
4.96209837133749e-06,5.52314752213376e-06,5.19138656791125e-06
4.8109007449693e-06,5.16498425046502e-06,5.16730357475832e-06
4.98599673692162e-06,4.7626760953667e-06,4.52202453572469e-06
